mean_x;mean_y;mean_z;var_x;var_y;var_z;peak_to_peak_x;peak_to_peak_y;peak_to_peak_z;zero_crossings_x;zero_crossings_y;zero_crossings_z;Activity
29.07;-62.73;1027.1;875.8;525.0;1045.82;142;100;142;5;0;0;Driving
-212.87;-83.67;978.97;11785.12;1527.16;2223.23;400;124;212;0;0;0;Driving
-438.73;-210.2;895.63;9316.26;2606.09;4001.63;430;175;314;0;0;0;Driving
-515.03;-140.1;879.73;2627.03;4695.89;1322.8;205;241;133;0;0;0;Driving
-460.07;-15.57;915.2;6648.86;432.58;1044.96;401;86;153;0;12;0;Driving
-72.13;-83.97;990.23;11956.45;4809.43;1376.91;342;238;139;4;6;0;Driving
77.3;-18.63;1046.57;3754.48;2045.17;9943.65;332;228;542;6;16;0;Driving
-65.93;37.53;1012.33;6890.86;700.45;3762.89;346;116;270;2;5;0;Driving
-189.27;-32.4;982.27;1988.93;6418.11;5271.53;181;282;335;0;4;0;Driving
-206.67;-51.6;990.33;2544.56;1550.04;3052.56;222;191;216;0;4;0;Driving
-222.2;-84.93;967.07;3929.83;1605.06;5510.46;294;168;322;0;0;0;Driving
-203.7;-102.13;981.9;5603.01;4544.92;51788.49;346;347;1203;0;2;0;Driving
-210.77;-135.53;995.5;9189.38;3962.45;14934.58;457;324;679;0;2;0;Driving
-132.13;-94.97;984.4;2133.38;1921.7;3991.57;158;160;238;0;0;0;Driving
-146.97;-103.27;1054.37;11327.1;10280.13;197521.37;544;608;2641;5;4;0;Driving
-141.83;-106.3;975.1;3069.41;796.08;5540.62;229;125;373;0;0;0;Driving
-174.8;-105.37;993.0;2805.23;999.3;4475.87;252;139;305;0;0;0;Driving
-192.03;-109.43;992.27;2039.57;708.71;4572.13;186;105;278;0;0;0;Driving
-199.57;-114.13;978.37;3892.45;2396.92;13598.83;273;199;530;0;0;0;Driving
-240.33;-151.1;962.47;3041.02;474.62;1648.25;223;89;179;0;0;0;Driving
-232.23;-145.2;970.87;4233.18;831.83;5447.85;247;120;329;0;0;0;Driving
-235.47;-104.17;962.6;7489.05;3433.54;14306.04;338;316;557;0;2;0;Driving
-229.57;-119.5;979.27;5044.31;1153.45;11826.66;279;137;588;0;0;0;Driving
-224.6;-147.57;956.7;2175.44;820.45;2362.94;182;108;185;0;0;0;Driving
-240.7;-152.2;965.2;3545.01;493.56;1391.89;241;91;165;0;0;0;Driving
-229.97;-139.0;967.0;2085.37;327.8;1396.33;166;73;174;0;0;0;Driving
-231.77;-128.17;958.0;2557.71;478.74;2025.33;201;89;230;0;0;0;Driving
-232.77;-142.77;961.4;4504.91;794.91;3180.57;223;113;227;0;0;0;Driving
-217.43;-161.27;967.9;3215.58;660.53;1465.96;216;111;143;0;0;0;Driving
-250.27;-156.33;957.2;3408.53;749.36;1215.43;239;113;151;0;0;0;Driving
-311.93;-143.93;958.57;3030.66;878.86;1260.71;253;128;160;0;0;0;Driving
-311.43;-109.6;932.73;2325.51;323.44;1971.4;202;70;206;0;0;0;Driving
-320.8;-130.17;968.3;2832.23;487.67;858.14;227;85;124;0;0;0;Driving
-253.63;-127.0;964.93;3450.77;423.33;1483.6;247;98;157;0;0;0;Driving
-201.23;-138.53;969.97;2836.85;442.32;1047.83;204;73;122;0;0;0;Driving
-223.0;-139.9;975.07;3417.87;594.62;486.6;216;98;104;0;0;0;Driving
-252.33;-156.3;960.4;4609.22;983.28;967.84;264;142;137;0;0;0;Driving
-236.57;-295.43;954.2;4945.11;2869.91;1465.76;237;231;193;0;0;0;Driving
-219.9;-261.07;951.97;4631.02;6410.8;1395.23;314;277;153;0;0;0;Driving
-131.73;-168.47;980.03;3231.13;669.52;620.9;224;132;106;0;0;0;Driving
1.17;-112.47;1010.27;4162.47;1242.65;922.46;241;151;117;7;0;0;Driving
66.9;-91.87;1040.3;6261.36;735.45;5557.94;340;110;309;7;0;0;Driving
-165.4;-40.07;982.3;5577.84;1284.46;2454.94;299;156;226;1;7;0;Driving
-184.1;-8.8;980.73;2974.56;2293.43;1479.73;227;206;193;0;12;0;Driving
-192.6;-88.53;964.43;3250.97;2418.45;3573.65;240;235;263;0;2;0;Driving
-190.3;-152.87;974.23;7070.21;5554.78;24468.91;327;316;756;0;0;0;Driving
-279.9;-101.9;949.83;6112.36;2639.29;4213.47;322;242;281;0;2;0;Driving
-271.07;-74.4;969.9;4840.73;2020.17;12032.16;336;263;471;0;2;0;Driving
-323.3;-70.33;938.8;4321.68;880.36;4099.56;267;134;303;0;2;0;Driving
-334.13;-63.43;954.67;4236.92;498.98;1077.96;266;104;120;0;2;0;Driving
-242.3;-74.37;976.87;3472.41;1316.1;4507.92;269;178;371;0;2;0;Driving
-211.97;-124.77;972.47;2446.63;1719.58;1502.18;202;172;166;0;0;0;Driving
-233.33;-101.3;973.0;3750.76;818.14;2329.53;245;127;233;0;0;0;Driving
-183.7;-122.1;965.7;2319.41;1456.42;2812.61;190;204;197;0;0;0;Driving
-278.7;-183.67;972.47;5718.28;4610.62;5901.38;327;296;355;0;0;0;Driving
-224.87;-165.03;956.37;3823.12;969.97;3836.23;272;172;283;0;0;0;Driving
-237.6;-149.1;972.27;3845.24;1031.56;1885.13;215;111;228;0;0;0;Driving
-209.8;-166.4;971.0;3889.49;1543.91;614.0;268;161;108;0;0;0;Driving
-228.9;-233.2;954.47;5144.09;6068.63;1600.52;324;274;163;0;0;0;Driving
-188.37;-142.53;965.5;4203.03;976.52;4072.38;319;130;273;0;0;0;Driving
-162.3;-99.3;1003.53;3106.21;688.54;1978.25;247;113;180;0;0;0;Driving
-138.73;-76.9;957.4;3719.06;1308.96;9661.24;226;153;486;0;1;0;Driving
-145.17;-87.03;1005.7;1480.01;700.03;2075.41;153;90;162;0;0;0;Driving
-199.27;-87.47;987.1;2955.86;566.25;3425.49;217;85;236;0;0;0;Driving
-223.83;-154.77;954.53;3604.07;1368.31;4532.25;245;159;252;0;0;0;Driving
-211.23;-165.7;969.17;2300.58;811.08;2055.54;195;105;185;0;0;0;Driving
-225.43;-258.53;960.93;3630.45;5973.32;1426.2;228;310;150;0;0;0;Driving
-205.4;-191.97;968.33;4108.57;1143.23;1051.56;276;135;159;0;0;0;Driving
-197.3;-221.4;955.83;5313.41;999.77;2384.61;299;116;221;0;0;0;Driving
-210.0;-287.0;939.0;1960.57;642.71;727.0;136;91;99;0;0;0;Driving
928.22;170.62;-96.17;1461490.14;173272.5;367466.01;4132;2281;2629;23;25;16;Running
948.33;130.43;-22.98;1538796.19;174334.28;457839.75;4173;2219;3146;19;21;17;Running
978.42;295.1;-16.92;1458783.74;241316.16;431868.94;3863;2033;2854;15;19;21;Running
852.33;321.77;17.05;1353384.96;220309.41;350737.98;4150;2058;2674;17;20;19;Running
999.9;340.92;74.95;1362704.02;234240.21;515125.98;3937;2326;3446;22;22;21;Running
870.17;324.97;13.25;1327978.61;227716.6;358471.79;3799;2083;2740;19;23;14;Running
992.13;365.43;73.02;1290777.08;228563.21;466698.28;3851;1852;3080;14;21;21;Running
853.87;362.92;40.17;1213283.68;189670.31;348975.91;3929;1716;2572;21;17;14;Running
1012.05;376.97;68.32;1194319.75;273531.43;318428.18;3908;2356;2482;14;18;19;Running
919.5;351.95;34.78;1245473.42;270136.68;351649.34;3654;2781;2889;19;21;18;Running
962.45;369.98;29.62;1394290.91;284737.75;516824.47;4068;2096;3857;19;21;19;Running
868.47;346.63;36.48;1353921.05;267759.1;410383.15;4287;2328;3489;22;21;17;Running
963.07;382.03;58.4;1489663.4;249520.33;447551.74;4272;2065;3070;23;13;19;Running
897.45;329.65;59.08;1292657.71;258124.26;442670.88;3940;2288;3141;18;23;19;Running
994.27;360.33;96.0;1306295.93;221879.12;429977.57;4244;2216;3023;21;19;15;Running
879.47;361.88;52.23;1286539.28;224923.84;386942.51;3736;1972;2776;25;20;18;Running
954.33;339.68;76.38;1416990.59;253272.85;447343.2;4185;2203;3014;19;22;22;Running
935.85;305.57;3.37;1442856.59;180430.21;428311.2;4168;1633;3400;21;25;20;Running
968.45;273.6;46.53;1401508.58;163313.24;503209.52;4038;1571;3469;19;26;25;Running
983.27;264.93;2.0;1436698.23;225086.16;341579.7;4054;1767;2721;21;23;23;Running
902.92;299.43;18.05;1481407.11;201074.71;426506.45;4165;1835;2942;20;18;17;Running
974.87;321.75;15.55;1397215.08;232980.79;348688.81;3716;2076;2740;15;21;17;Running
920.67;304.68;35.65;1371650.62;202439.12;414223.93;4101;1952;3257;14;20;21;Running
979.52;302.35;-11.68;1410067.62;181343.06;353295.28;4070;1614;2830;17;28;17;Running
917.93;288.43;24.08;1272575.5;197828.88;376482.91;3729;1982;2824;21;24;23;Running
1024.63;304.2;51.17;1333052.5;183693.86;385190.57;4008;1634;3095;19;22;19;Running
904.37;290.88;23.73;1190134.43;163408.84;264272.43;3779;1470;2321;19;20;16;Running
992.43;330.43;25.58;1221647.18;198417.28;265124.91;3612;1989;2185;15;21;17;Running
946.52;338.28;60.12;1093737.48;182355.54;248660.6;3578;1655;2278;13;20;15;Running
930.87;335.4;-28.93;1257655.05;193762.47;320942.36;3376;1830;2612;18;23;18;Running
994.4;282.95;58.22;1277949.27;184160.15;359040.27;3762;2062;2756;20;24;19;Running
983.57;288.37;30.77;1266350.85;204213.23;359031.58;3756;2039;3103;19;24;19;Running
906.68;319.25;55.6;1158807.05;174516.79;360631.67;3644;1651;2628;19;23;19;Running
979.82;229.68;173.38;939198.15;320155.62;243702.67;3392;2387;2367;14;20;20;Running
1063.17;114.07;200.57;1049655.57;325251.26;128483.05;4269;2700;1527;6;27;22;Running
1028.63;149.98;203.93;1125462.63;308970.22;123018.03;4241;2336;1592;10;33;20;Running
986.88;158.98;222.15;1098328.44;246669.32;135995.76;4019;2269;1629;7;25;21;Running
1011.03;186.12;195.45;1012676.47;300904.44;115974.11;4160;2257;1385;7;24;23;Running
1059.65;129.1;209.62;1194114.23;320790.46;129402.94;4071;2359;1407;6;31;20;Running
1070.5;175.8;202.82;1220680.58;322212.09;116131.45;4402;2377;1235;6;29;23;Running
931.47;150.12;195.12;1225550.25;277590.0;110714.04;4503;2034;1366;8;29;22;Running
1053.77;182.05;194.3;1116380.65;304436.55;106253.68;4048;2109;1273;10;30;22;Running
1052.22;146.43;219.88;1024876.74;234212.25;95806.07;3966;1857;1370;6;26;18;Running
1070.8;162.97;200.57;1194047.56;357815.67;121287.88;4045;2692;1652;8;26;20;Running
951.65;165.47;188.83;1163709.63;346663.08;146973.57;4455;2329;1464;8;23;26;Running
1087.02;172.65;204.95;1275634.82;296320.49;124845.85;4189;2148;1696;6;35;23;Running
1018.23;149.45;194.62;1128980.68;347351.45;116295.47;3787;2818;1457;8;30;21;Running
986.92;152.88;191.35;1390988.08;294604.97;167556.16;4243;2261;1751;9;26;20;Running
1076.55;164.93;230.67;1157563.98;218343.86;121503.56;4180;1880;1404;6;30;22;Running
1050.13;138.48;208.6;1055674.05;214611.08;71935.17;3962;1825;1130;8;25;20;Running
-645.83;705.88;430.68;652433.37;1247408.54;397593.22;4141;4107;2643;12;13;20;Running
-641.5;603.93;304.27;1147384.22;1022172.33;326501.7;3899;4033;2795;14;14;20;Running
-795.22;573.03;331.78;1278752.0;1046160.03;317154.24;4253;3685;2608;12;13;22;Running
-802.07;616.2;425.12;1038715.7;831105.69;359273.67;3598;3698;2812;13;12;15;Running
-764.1;612.18;337.45;1080787.62;818795.58;377444.75;3855;3549;2498;13;7;23;Running
-794.75;478.6;382.98;1142460.42;826367.01;240680.45;4187;3790;2043;12;10;18;Running
-766.3;594.12;443.87;947399.38;795280.94;402838.08;3571;3969;2728;9;10;13;Running
-900.88;414.85;391.97;1139352.44;518312.39;379373.03;4121;2941;2661;11;9;15;Running
-807.88;292.73;456.3;694856.64;448753.4;390166.31;3540;2797;2618;14;11;18;Running
-866.35;353.22;447.15;1028703.59;386074.0;443484.99;4100;2611;2783;11;6;19;Running
-914.58;379.38;381.52;1397734.48;470076.3;401179.58;4726;2809;2402;13;7;16;Running
-872.07;354.7;321.38;1288353.6;607468.74;390605.04;4364;2979;2464;12;9;20;Running
-910.93;431.78;433.3;1112037.26;487797.77;472709.88;4412;2994;2779;10;6;20;Running
-954.03;374.33;329.82;1835650.13;540605.42;402680.12;4664;2860;2761;13;7;22;Running
-935.25;393.83;455.63;1477855.45;726119.31;564435.73;4646;2949;3550;6;7;18;Running
-758.97;500.33;646.9;1171128.0;806362.89;1258012.09;4359;3115;4249;7;6;11;Running
-799.57;714.3;464.28;1160147.15;1012786.11;962957.7;4597;4857;3853;11;6;13;Running
-446.53;1159.18;102.48;854390.58;2007125.65;846089.02;4209;5808;3618;17;6;14;Running
-499.05;1314.17;113.35;743041.01;2129441.74;851476.53;4217;5382;3550;16;6;14;Running
-490.08;1151.1;-7.47;720390.84;2340918.69;1105416.98;4540;5659;3557;13;9;13;Running
-518.62;1299.83;52.67;672635.74;2065552.91;1026878.89;4291;5457;3681;18;6;13;Running
-447.98;1168.62;133.63;746604.78;2082704.47;947322.97;3992;5750;3680;20;6;12;Running
-505.98;1353.67;46.33;799845.12;2218797.69;1114475.29;4651;5662;3981;15;6;13;Running
-485.85;1193.43;-20.52;803114.53;2253960.35;1227958.82;4914;5584;4540;12;7;14;Running
-537.2;1293.53;57.2;791159.63;2124330.38;1268147.06;4080;5595;4513;12;8;13;Running
-449.53;1276.83;94.55;663314.08;2380068.94;1209198.81;4166;6206;4002;14;10;12;Running
-488.05;1219.08;-17.55;848326.81;2447683.18;1279688.31;4416;6096;4199;14;9;15;Running
-509.52;1243.72;23.27;704590.92;2092678.17;1133621.13;4548;5792;3872;12;7;14;Running
-454.77;1294.32;125.67;773465.95;2152304.58;1352863.42;4081;5598;4388;18;8;13;Running
-509.08;1320.32;21.33;742948.14;2200759.95;1077205.92;4519;5922;4006;15;7;13;Running
-541.73;1195.07;-54.87;795473.03;2548384.96;1394564.95;4423;6057;4791;12;9;14;Running
-462.93;1343.7;72.58;831458.46;2237012.64;1404137.21;4602;5941;4823;15;6;13;Running
-505.38;1377.93;69.42;743982.1;2178279.3;1186006.58;4455;5814;3858;15;6;13;Running
-446.72;1225.97;-43.18;699269.6;2356592.47;1493335.32;4199;6310;4632;24;8;13;Running
-513.58;1371.73;-6.53;818391.61;2306457.33;1286738.18;4135;6109;4156;19;6;15;Running
-471.43;1249.68;101.9;754835.21;2147436.38;1368208.82;4138;5859;4379;20;6;12;Running
-519.23;1268.28;-3.7;858633.11;2310575.77;1111486.71;4257;5985;3865;18;7;13;Running
-542.87;1154.42;103.62;920891.78;1877732.28;1001356.94;5087;6253;5172;20;9;17;Running
-476.05;1263.45;69.17;819941.58;1875239.88;738887.27;4125;5525;3367;20;6;12;Running
-458.72;1343.8;119.5;702420.57;2016592.39;1070080.45;3905;5682;3926;17;6;13;Running
-484.42;1350.03;73.57;897645.74;2197371.93;1151717.08;4812;5888;4411;17;6;12;Running
-487.93;1199.57;-6.05;635832.06;2179121.58;1027130.18;3908;5807;3773;16;7;12;Running
-534.53;1249.0;46.4;617343.62;1997994.53;1240747.07;3963;5842;4220;16;7;14;Running
-488.62;1292.02;135.93;583590.5;1918158.52;991251.36;3976;5504;3945;20;6;13;Running
-389.7;1259.22;107.27;804907.51;1971730.2;998829.73;4377;6455;4364;21;6;14;Running
-491.65;1388.35;103.97;865409.03;2007844.19;919679.67;4597;5800;3619;20;6;13;Running
-473.23;1187.47;-49.8;706902.58;2304701.45;1195823.33;4363;5917;4215;20;8;13;Running
-539.98;1339.63;5.55;730209.12;2125067.27;1184707.51;4449;5771;3976;18;6;13;Running
-441.65;1247.5;143.32;567351.86;1843947.55;936756.25;3774;5431;3908;18;6;12;Running
-468.18;1183.85;133.75;605173.18;1636778.56;717021.29;3342;5246;3786;18;6;12;Running
-417.78;1189.2;158.15;624465.4;1602633.56;765688.03;3364;5063;3296;18;6;12;Running
-426.75;1135.17;172.73;515154.15;1424521.24;507416.73;3061;4998;2590;18;6;12;Running
-438.25;1171.27;139.45;613384.85;1590386.6;697872.71;3774;5778;3910;18;6;12;Running
-474.58;1258.47;141.3;582430.68;1907639.88;813474.91;3387;5341;3675;16;8;14;Running
-458.38;1197.18;154.42;456365.14;1425209.88;684772.54;3259;4831;3229;14;6;12;Running
-425.82;1140.47;145.97;447099.25;1365245.92;620374.53;3080;4622;3488;20;6;12;Running
-415.78;1102.95;134.17;460504.34;1453830.55;696492.27;3032;4746;3638;17;6;13;Running
-422.3;1109.65;153.45;493393.71;1481283.66;540153.48;2966;4972;3165;22;6;12;Running
-433.35;1170.95;195.92;486876.39;1484506.48;726732.28;3439;5029;3734;22;8;14;Running
-456.47;1164.18;142.93;579388.28;1538335.42;641643.46;3288;5337;3461;18;6;13;Running
-440.23;1144.92;162.55;488601.98;1418506.24;649598.25;3205;5072;3395;21;6;18;Running
-445.03;1143.63;146.72;497188.97;1258435.0;570435.27;3290;4360;2890;18;6;16;Running
-428.25;1134.93;166.63;453069.12;1325881.13;527983.53;3156;4873;3075;18;6;14;Running
-429.48;1145.58;162.95;438663.22;1211816.14;498297.21;2825;4493;3140;20;6;11;Running
-399.53;1131.5;186.87;457539.78;1178315.25;496455.75;2924;4370;3174;22;6;16;Running
-419.07;1125.1;200.72;503080.06;1081475.72;521965.44;3156;4153;3280;17;6;20;Running
-246.25;338.68;80.32;374705.72;2384471.35;389658.18;2712;6346;2565;13;9;21;Running
311.42;-924.95;20.2;216095.54;2119740.81;340783.49;2162;4986;2557;6;13;8;Running
268.25;-959.78;-165.63;237057.05;2217598.17;356102.13;1885;4861;2111;8;13;9;Running
110.43;-1014.02;-96.85;249249.31;2028606.28;285248.83;2149;4872;2129;11;13;10;Running
162.58;-1015.07;-61.6;193703.81;1588380.6;283099.67;2000;4619;2146;12;11;8;Running
87.77;-991.95;-123.85;164506.71;1514062.41;251558.99;1719;4290;1896;10;13;7;Running
166.22;-988.83;-330.25;288890.94;1437974.77;590976.99;2303;4157;2804;14;13;7;Running
44.38;-981.92;-173.32;266882.97;2097632.58;399158.55;1911;4940;2410;14;14;7;Running
-53.88;-1121.92;55.85;228230.4;1816831.94;322423.76;2010;4392;2211;11;12;7;Running
37.83;-935.52;115.03;189667.04;1579523.55;335994.0;1736;4244;2480;10;15;8;Running
-60.0;-1106.97;30.92;144253.27;1507558.23;293186.18;1477;4306;2042;12;10;7;Running
9.07;-1071.63;139.87;124686.9;1751716.6;368252.08;1528;4723;2275;16;14;7;Running
-99.27;-962.22;296.73;111272.66;1419068.4;283376.03;1237;4080;1849;15;14;6;Running
-74.28;-1018.12;278.57;126749.14;1462116.24;341209.31;1449;4299;2043;15;11;8;Running
-183.33;-1021.28;211.87;185257.89;1591863.84;369563.55;1995;4307;2312;8;13;7;Running
99.08;-1063.25;106.17;133667.84;1367067.55;396207.34;1771;4728;2516;15;7;6;Running
-62.95;-1081.92;224.62;160796.75;1546888.24;266853.8;2138;4523;2108;16;12;7;Running
186.15;286.55;149.37;301058.33;2054220.15;138599.1;2306;6491;1810;9;11;13;Running
212.63;915.25;168.88;194437.53;1097288.15;93740.77;1828;3914;1195;14;4;25;Running
61.23;949.22;158.63;162659.88;979055.47;106556.83;1515;3684;1209;14;0;29;Running
-118.1;951.92;145.47;136826.69;1113108.04;119726.22;1377;3823;1235;12;1;27;Running
-76.13;952.87;122.75;192946.05;1112623.42;99355.92;1727;3654;1337;13;2;31;Running
-137.83;962.67;129.73;143634.07;1156237.99;144298.46;1564;3755;1583;18;4;26;Running
-114.25;954.87;119.08;145123.49;1185404.88;109300.28;1509;3874;1195;17;6;27;Running
-123.57;969.3;108.48;131886.05;1113324.84;154097.95;1484;3853;1746;14;6;26;Running
-160.4;954.02;117.92;137645.31;1103555.22;124145.71;1578;3801;1335;14;2;25;Running
-90.03;898.72;118.93;175911.33;1020212.54;129398.16;1600;3853;1537;13;4;27;Running
-142.05;941.33;95.68;138423.55;1085854.82;147117.02;1562;3736;1454;10;2;25;Running
-125.05;943.45;81.68;169408.28;1145122.45;106671.62;1849;3720;1456;13;2;26;Running
-147.87;971.82;131.12;131564.48;1116718.38;149387.87;1488;3790;2204;18;4;29;Running
-163.07;970.48;91.18;132282.03;1141103.75;109613.62;1500;3688;1357;14;0;31;Running
-147.93;897.35;173.22;134261.7;1061265.79;90386.64;1528;3618;1278;18;8;20;Running
-156.83;954.7;108.25;150199.31;1017417.21;113046.25;1467;3747;1288;14;2;24;Running
-125.75;980.9;98.92;144420.45;1020951.72;143547.31;1487;3562;2109;15;2;28;Running
1236.98;187.73;-49.23;1768722.78;1106362.76;274722.01;4982;4651;2505;12;13;25;Running
1279.6;243.68;-49.58;1977532.14;1305674.82;452126.78;5179;4752;3419;12;17;27;Running
1148.4;233.38;-56.0;1919309.64;1188452.44;389308.97;5229;4523;2941;13;18;23;Running
1311.83;220.7;-106.18;2145237.11;1350741.44;426163.38;5426;5249;2973;12;22;30;Running
1113.02;114.65;-140.48;2047414.35;1600503.53;455199.38;5231;5718;2963;16;21;27;Running
1256.12;162.43;-130.75;2053325.7;1411589.35;456830.22;5422;5691;2955;12;22;26;Running
1349.32;257.68;-139.95;2379093.45;1653363.95;630160.81;5367;5737;3195;15;16;25;Running
1409.93;234.25;-157.72;2381020.8;1524177.29;589149.9;5633;5388;3980;13;22;28;Running
1272.0;122.03;-223.43;2427746.87;1678004.83;570587.78;5408;5543;2959;15;19;28;Running
1344.13;190.67;-87.87;2020461.82;1079747.16;487084.52;5272;5126;2946;12;15;26;Running
1301.15;269.33;-113.42;2287829.79;1442058.19;554941.24;5445;5252;2948;14;16;27;Running
1299.25;97.18;-178.1;2534424.89;1592704.82;547137.82;5862;5565;3399;13;21;28;Running
1335.25;175.18;-148.63;2200473.52;1389485.85;507793.37;5583;4655;3191;12;21;31;Running
1325.85;234.53;-97.8;2197251.26;1322495.15;501322.39;5607;5050;3028;13;22;29;Running
1349.28;231.9;-131.88;2375260.67;1609921.06;540967.14;5449;5440;3073;17;20;23;Running
1285.08;138.17;-165.98;2419956.34;1523925.81;517731.68;5492;4945;2858;13;19;25;Running
895.67;106.32;253.17;1849616.26;980624.55;614249.04;5314;5052;3075;9;25;18;Running
-335.22;-168.83;760.12;1824444.8;38024.74;728611.9;5518;687;4589;8;2;8;Running
-405.32;-282.55;471.42;3524303.82;30312.25;1691993.81;5756;663;4920;14;12;15;Running
-500.23;-210.17;601.63;3523868.48;41992.17;2493775.57;5594;918;5373;15;14;15;Running
-487.08;-312.22;584.83;3338702.21;17294.7;2330249.87;5363;596;5767;16;4;16;Running
-425.33;-334.08;663.88;2245740.62;16322.84;2591477.24;5343;603;5717;15;0;17;Running
-304.98;-290.9;668.43;2043236.85;37965.96;3010260.28;5254;886;5968;15;8;15;Running
-128.8;-229.8;616.13;1057536.63;25941.13;3394519.75;3236;712;5786;15;12;15;Running
-534.8;-164.5;214.08;2896761.36;56102.35;1619118.88;5885;973;5804;17;12;18;Running
-285.23;-84.3;308.07;2897929.58;233193.54;2025044.8;6510;1971;6700;16;16;17;Running
-145.97;165.3;766.38;1161450.87;796317.74;2884913.07;4017;3061;5846;15;16;16;Running
-147.4;-177.32;652.2;884129.07;787168.92;2932161.73;3967;4601;5909;16;15;16;Running
-16.92;-613.0;472.03;419677.31;802036.97;3082026.53;2399;3503;5744;16;15;16;Running
-103.08;-404.9;547.22;551043.84;248490.99;2972355.14;2839;2435;5488;16;13;16;Running
-15.57;41.2;707.0;237302.08;345705.03;3000934.13;1649;2147;5927;16;16;16;Running
-455.7;-196.3;82.77;2876390.71;87210.81;2530671.08;5799;1491;7338;17;13;19;Running
-683.88;-109.68;-444.98;1953733.1;75909.65;3008106.58;4848;1258;5737;16;16;16;Running
-242.93;-118.92;198.63;1240650.06;75115.44;3602079.57;4660;1501;7900;15;14;17;Running
-272.3;-212.07;777.02;950865.34;41378.76;3181954.15;4079;834;5496;16;12;16;Running
-156.1;-129.53;420.35;993579.46;65763.68;3898801.33;4224;1114;6424;16;15;16;Running
-80.22;-176.58;416.05;521946.94;116631.34;4527621.28;2669;1345;6979;16;16;16;Running
-75.18;-158.93;371.97;314814.38;63665.9;4564921.77;1935;1006;6674;16;17;16;Running
-90.03;-153.22;545.07;237922.2;66636.3;3781858.13;1690;924;5828;15;16;15;Running
-85.85;-87.08;573.93;179204.99;137583.78;3777400.7;1318;1353;6362;16;16;16;Running
-202.13;-185.25;705.9;530254.25;154499.12;3110911.26;3448;1560;5751;17;16;17;Running
-143.28;-143.82;710.92;445358.4;131685.72;3314026.14;2243;1279;5739;17;18;17;Running
-105.75;-155.52;703.18;448326.39;98610.92;2641734.78;2196;1062;5467;17;16;19;Running
-232.85;-125.28;803.18;746213.29;142171.57;2860054.05;3197;1475;5767;18;16;18;Running
-255.3;-131.93;498.58;1121907.91;251562.3;3261860.41;3705;1889;5782;17;17;17;Running
-246.27;-143.42;651.15;642086.26;187039.11;3485133.36;2807;1525;5688;16;16;16;Running
-70.12;-216.62;520.53;172394.9;184192.77;3757459.12;1550;1612;6149;16;16;16;Running
-16.78;-231.17;424.07;270342.54;212160.27;3950381.73;1828;1586;6728;17;16;16;Running
-99.63;-174.98;531.03;351660.13;211473.42;3643525.4;2492;1846;6659;17;18;17;Running
-165.28;-236.85;592.08;621145.14;291794.16;3094669.01;3055;1916;5864;16;16;16;Running
-695.05;-155.38;74.93;4366507.38;201267.5;661239.1;6310;1610;4151;16;17;33;Running
-582.4;-255.35;109.25;3782450.01;155922.53;338139.39;5708;1406;2615;17;17;34;Running
-686.68;-276.45;78.6;3919012.88;108612.61;306984.37;5712;1007;2116;18;18;34;Running
-762.48;-203.25;70.48;3791958.55;136210.59;407678.72;5478;1207;3270;17;17;34;Running
-701.42;-172.03;31.48;4323315.78;124781.87;941067.02;6145;1218;4153;18;18;35;Running
-424.6;-86.5;-137.78;4542399.34;231008.08;1376255.17;6864;1611;5326;16;17;31;Running
-658.47;-113.92;-15.47;4874081.38;212554.41;911059.22;6923;2513;5533;16;15;33;Running
-420.77;-146.97;82.25;5205047.18;109376.37;496125.62;6984;1314;2550;15;17;29;Running
-569.8;-91.0;79.68;5374057.46;85219.43;447141.65;6670;1160;2979;15;16;28;Running
-280.47;33.28;36.08;5213874.98;125834.74;617078.51;7333;1400;3959;16;19;26;Running
-320.98;123.4;-51.02;5449566.25;261781.17;1033204.85;7105;2535;4363;15;15;29;Running
-443.58;-18.38;-21.3;5851017.64;161370.34;700309.41;7394;1847;3776;17;18;29;Running
-369.67;81.2;-38.07;5780158.66;219621.53;703636.6;7715;2301;4015;16;13;29;Running
-419.35;-29.1;-24.4;5550659.16;91935.06;539436.11;7162;1451;4095;17;17;29;Running
-558.65;-70.08;71.63;5679096.59;75159.81;430622.0;7054;1185;3023;16;19;33;Running
